ApsimVersion = 7.7
Title = swcon_ApsimVYc11
           Date           rain             es    sw(6-10)(1)    sw(6-10)(2)    sw(6-10)(3)    sw(6-10)(4)    sw(6-10)(5)   dul(6-10)(1)   dul(6-10)(2)   dul(6-10)(3)   dul(6-10)(4)   dul(6-10)(5)   sat(6-10)(1)   sat(6-10)(2)   sat(6-10)(3)   sat(6-10)(4)   sat(6-10)(5)
   (dd/mm/yyyy)           (mm)           (mm)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)
     11/08/2009          0.000          0.000          0.173          0.173          0.174          0.175          0.176          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     12/08/2009          0.000          0.000          0.173          0.173          0.174          0.175          0.176          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     13/08/2009          0.000          0.000          0.173          0.173          0.174          0.174          0.175          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     14/08/2009          0.000          0.000          0.173          0.173          0.174          0.174          0.175          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     15/08/2009          0.000          0.000          0.173          0.173          0.174          0.174          0.175          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     16/08/2009          0.000          0.000          0.173          0.173          0.174          0.174          0.175          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     17/08/2009          0.000          0.000          0.173          0.173          0.174          0.174          0.175          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     18/08/2009          0.000          0.000          0.173          0.173          0.174          0.174          0.175          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     19/08/2009          0.000          0.000          0.173          0.173          0.174          0.174          0.175          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     20/08/2009          0.000          0.000          0.172          0.173          0.174          0.174          0.175          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     21/08/2009          0.000          0.000          0.172          0.173          0.174          0.174          0.175          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     22/08/2009          0.000          0.000          0.172          0.173          0.174          0.174          0.175          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     23/08/2009          0.000          0.000          0.172          0.173          0.174          0.174          0.175          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     24/08/2009          0.000          0.000          0.172          0.172          0.173          0.174          0.175          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     25/08/2009          0.000          0.000          0.172          0.172          0.173          0.174          0.174          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     26/08/2009          0.000          0.000          0.172          0.172          0.173          0.173          0.174          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     27/08/2009          0.000          0.000          0.172          0.172          0.173          0.173          0.174          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     28/08/2009          0.000          0.000          0.172          0.172          0.173          0.173          0.174          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     29/08/2009          0.000          0.000          0.172          0.172          0.173          0.173          0.174          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     30/08/2009          0.000          0.000          0.172          0.172          0.173          0.173          0.174          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     31/08/2009          0.000          0.000          0.172          0.172          0.173          0.173          0.174          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     01/09/2009          0.000          0.000          0.172          0.172          0.173          0.173          0.174          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     02/09/2009          0.000          0.000          0.172          0.172          0.173          0.173          0.174          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     03/09/2009          0.000          0.000          0.172          0.172          0.173          0.173          0.174          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     04/09/2009          0.000          0.000          0.172          0.172          0.173          0.173          0.174          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     05/09/2009          0.000          0.000          0.172          0.172          0.173          0.173          0.174          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     06/09/2009          0.000          0.000          0.171          0.172          0.173          0.173          0.174          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     07/09/2009          0.000          0.000          0.171          0.172          0.173          0.173          0.174          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     08/09/2009          0.000          0.000          0.171          0.172          0.173          0.173          0.174          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     09/09/2009          0.000          0.000          0.171          0.172          0.172          0.173          0.173          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     10/09/2009          0.000          0.000          0.171          0.171          0.172          0.173          0.173          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
