ApsimVersion = 7.7
Title = swcon_Dannevirke401
           Date           rain             es    sw(6-10)(1)    sw(6-10)(2)    sw(6-10)(3)    sw(6-10)(4)    sw(6-10)(5)   dul(6-10)(1)   dul(6-10)(2)   dul(6-10)(3)   dul(6-10)(4)   dul(6-10)(5)   sat(6-10)(1)   sat(6-10)(2)   sat(6-10)(3)   sat(6-10)(4)   sat(6-10)(5)
   (dd/mm/yyyy)           (mm)           (mm)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)
     11/10/2009          0.000          0.000          0.558          0.559          0.564          0.565          0.568          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     12/10/2009          0.000          0.000          0.558          0.559          0.564          0.564          0.568          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     13/10/2009          0.000          0.000          0.558          0.559          0.564          0.564          0.568          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     14/10/2009          0.000          0.000          0.558          0.559          0.563          0.564          0.568          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     15/10/2009          0.000          0.000          0.558          0.559          0.563          0.564          0.568          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     16/10/2009          0.000          0.000          0.558          0.559          0.563          0.564          0.567          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     17/10/2009          0.000          0.000          0.558          0.559          0.563          0.564          0.567          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     18/10/2009          0.000          0.000          0.557          0.558          0.563          0.564          0.567          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     19/10/2009          0.000          0.000          0.557          0.558          0.563          0.564          0.567          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     20/10/2009          0.000          0.000          0.557          0.558          0.563          0.564          0.567          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     21/10/2009          0.000          0.000          0.557          0.558          0.563          0.563          0.567          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     22/10/2009          0.000          0.000          0.557          0.558          0.563          0.563          0.567          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     23/10/2009          0.000          0.000          0.557          0.558          0.562          0.563          0.567          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     24/10/2009          0.000          0.000          0.557          0.558          0.562          0.563          0.567          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     25/10/2009          0.000          0.000          0.557          0.558          0.562          0.563          0.566          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     26/10/2009          0.000          0.000          0.557          0.558          0.562          0.563          0.566          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     27/10/2009          0.000          0.000          0.556          0.557          0.562          0.563          0.566          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     28/10/2009          0.000          0.000          0.556          0.557          0.562          0.563          0.566          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     29/10/2009          0.000          0.000          0.556          0.557          0.562          0.563          0.566          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     30/10/2009          0.000          0.000          0.556          0.557          0.562          0.562          0.566          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     31/10/2009          0.000          0.000          0.556          0.557          0.562          0.562          0.566          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
