ApsimVersion = 7.7
Title = swcon_Awatere191
           Date           rain             es    sw(6-10)(1)    sw(6-10)(2)    sw(6-10)(3)    sw(6-10)(4)    sw(6-10)(5)   dul(6-10)(1)   dul(6-10)(2)   dul(6-10)(3)   dul(6-10)(4)   dul(6-10)(5)   sat(6-10)(1)   sat(6-10)(2)   sat(6-10)(3)   sat(6-10)(4)   sat(6-10)(5)
   (dd/mm/yyyy)           (mm)           (mm)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)
     29/08/2009          0.000          0.000          0.151          0.152          0.157          0.158          0.162          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     30/08/2009          0.000          0.000          0.151          0.152          0.157          0.158          0.162          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     31/08/2009          0.000          0.000          0.151          0.152          0.157          0.157          0.161          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     01/09/2009          0.000          0.000          0.150          0.152          0.156          0.157          0.161          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     02/09/2009          0.000          0.000          0.150          0.151          0.156          0.157          0.161          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     03/09/2009          0.000          0.000          0.150          0.151          0.156          0.157          0.161          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     04/09/2009          0.000          0.000          0.150          0.151          0.156          0.157          0.161          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     05/09/2009          0.000          0.000          0.150          0.151          0.156          0.156          0.160          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     06/09/2009          0.000          0.000          0.150          0.151          0.155          0.156          0.160          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     07/09/2009          0.000          0.000          0.149          0.150          0.155          0.156          0.160          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     08/09/2009          0.000          0.000          0.149          0.150          0.155          0.156          0.160          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     09/09/2009          0.000          0.000          0.149          0.150          0.155          0.156          0.159          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     10/09/2009          0.000          0.000          0.149          0.150          0.155          0.155          0.159          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     11/09/2009          0.000          0.000          0.149          0.150          0.154          0.155          0.159          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     12/09/2009          0.000          0.000          0.148          0.149          0.154          0.155          0.159          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     13/09/2009          0.000          0.000          0.148          0.149          0.154          0.155          0.159          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     14/09/2009          0.000          0.000          0.148          0.149          0.154          0.155          0.158          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     15/09/2009          0.000          0.000          0.148          0.149          0.154          0.154          0.158          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     16/09/2009          0.000          0.000          0.148          0.149          0.153          0.154          0.158          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     17/09/2009          0.000          0.000          0.148          0.149          0.153          0.154          0.158          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     18/09/2009          0.000          0.000          0.148          0.149          0.153          0.154          0.158          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     19/09/2009          0.000          0.000          0.147          0.148          0.153          0.154          0.158          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     20/09/2009          0.000          0.000          0.147          0.148          0.153          0.154          0.157          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
